"season","date","team","o_team","payout","total_pts_proj_om"
2008,2009-01-20,"Jazz","Timberwolves",101,207
2008,2009-01-20,"Kings","Nuggets",-111,220.5
2008,2009-01-20,"Nuggets","Kings",101,220.5
2008,2009-01-21,"Grizzlies","Hornets",-110,179.5
2008,2009-01-21,"Hornets","Grizzlies",100,179.5
2008,2009-01-21,"Celtics","Heat",-103,186.5
2008,2009-01-21,"Heat","Celtics",-107,186.5
2008,2009-01-21,"Raptors","Pistons",-112,178
2008,2009-01-21,"Pistons","Raptors",102,178
2008,2009-01-21,"Suns","Knicks",-105,219.5
2008,2009-01-21,"Knicks","Suns",-105,219.5
2008,2009-01-21,"Mavericks","Bucks",-105,202.5
2008,2009-01-21,"Bucks","Mavericks",-105,202.5
2008,2009-01-21,"Nets","Pelicans",-108,188.5
2008,2009-01-21,"Pelicans","Nets",-102,188.5
2008,2009-01-21,"Jazz","Rockets",101,198.5
2008,2009-01-21,"Rockets","Jazz",-111,198.5
2008,2009-01-21,"Cavaliers","Trailblazers",-102,182.5
2008,2009-01-21,"Trailblazers","Cavaliers",-108,182.5
2008,2009-01-21,"Wizards","Kings",-109,207.5
2008,2009-01-21,"Kings","Wizards",-101,207.5
2008,2009-01-21,"Lakers","Clippers",-105,203.5
2008,2009-01-21,"Clippers","Lakers",-105,203.5
2008,2009-01-21,"Thunder","Warriors",-113,221
2008,2009-01-21,"Warriors","Thunder",103,221
2008,2009-01-22,"Celtics","Magic",-101,191.5
2008,2009-01-22,"Magic","Celtics",-109,191.5
2008,2009-01-22,"Wizards","Lakers",-105,208
2008,2009-01-22,"Lakers","Wizards",-105,208
2008,2009-01-23,"Suns","Hornets",-107,199.5
2008,2009-01-23,"Hornets","Suns",-103,199.5
2008,2009-01-23,"Mavericks","Pistons",-102,186.5
2008,2009-01-23,"Pistons","Mavericks",-108,186.5
2008,2009-01-23,"Rockets","Pacers",-109,209.5
2008,2009-01-23,"Pacers","Rockets",-101,209.5
2008,2009-01-23,"Bucks","Hawks",-108,203.5
2008,2009-01-23,"Hawks","Bucks",-102,203.5
2008,2009-01-23,"Grizzlies","Knicks",-110,202.5
2008,2009-01-23,"Knicks","Grizzlies",100,202.5
2008,2009-01-23,"Pelicans","Timberwolves",-108,193.5
2008,2009-01-23,"Timberwolves","Pelicans",-102,193.5
2008,2009-01-23,"Nets","Spurs",104,189.5
2008,2009-01-23,"Spurs","Nets",-114,189.5
2008,2009-01-23,"Raptors","Bulls",104,197
2008,2009-01-23,"Bulls","Raptors",-114,197
2008,2009-01-23,"Cavaliers","Warriors",103,216
2008,2009-01-23,"Warriors","Cavaliers",-113,216
2008,2009-01-23,"Thunder","Clippers",105,193.5
2008,2009-01-23,"Clippers","Thunder",-115,193.5
2008,2009-01-24,"Knicks","Seventysixers",101,207
2008,2009-01-24,"Seventysixers","Knicks",-111,207
2008,2009-01-24,"Magic","Heat",-110,193.5
2008,2009-01-24,"Heat","Magic",100,193.5
2008,2009-01-24,"Nets","Grizzlies",-108,192
2008,2009-01-24,"Grizzlies","Nets",-102,192
2008,2009-01-24,"Kings","Bucks",-110,216.5
2008,2009-01-24,"Bucks","Kings",100,216.5
2008,2009-01-24,"Cavaliers","Jazz",100,196
2008,2009-01-24,"Jazz","Cavaliers",-110,196
2008,2009-01-24,"Wizards","Trailblazers",-103,193
2008,2009-01-24,"Trailblazers","Wizards",-107,193
2008,2009-01-25,"Mavericks","Celtics",-106,192.5
2008,2009-01-25,"Celtics","Mavericks",-104,192.5
2008,2009-01-25,"Spurs","Lakers",-111,201
2008,2009-01-25,"Lakers","Spurs",101,201
2008,2009-01-25,"Suns","Hawks",-105,210
2008,2009-01-25,"Hawks","Suns",-105,210
2008,2009-01-25,"Kings","Raptors",-105,211
2008,2009-01-25,"Raptors","Kings",-105,211
2008,2009-01-25,"Rockets","Pistons",-102,178.5
2008,2009-01-25,"Pistons","Rockets",-108,178.5
2008,2009-01-25,"Hornets","Pacers",-104,201.5
2008,2009-01-25,"Pacers","Hornets",-106,201.5
2008,2009-01-25,"Bulls","Timberwolves",-110,207
2008,2009-01-25,"Timberwolves","Bulls",100,207
2008,2009-01-25,"Jazz","Nuggets",-105,214.5
2008,2009-01-25,"Nuggets","Jazz",-105,214.5
2008,2009-01-25,"Clippers","Warriors",108,218
2008,2009-01-25,"Warriors","Clippers",-118,218
2008,2009-01-26,"Suns","Wizards",-109,207.5
2008,2009-01-26,"Wizards","Suns",-101,207.5
2008,2009-01-26,"Rockets","Knicks",-115,207
2008,2009-01-26,"Knicks","Rockets",105,207
2008,2009-01-26,"Hawks","Heat",100,192.5
2008,2009-01-26,"Heat","Hawks",-110,192.5
2008,2009-01-26,"Nets","Thunder",-107,203.5
2008,2009-01-26,"Thunder","Nets",-103,203.5
2008,2009-01-26,"Timberwolves","Bucks",101,204
2008,2009-01-26,"Bucks","Timberwolves",-111,204
2008,2009-01-26,"Seventysixers","Pelicans",-105,193.5
2008,2009-01-26,"Pelicans","Seventysixers",-105,193.5
2008,2009-01-26,"Trailblazers","Clippers",-114,187
2008,2009-01-26,"Clippers","Trailblazers",104,187
2008,2009-01-27,"Pacers","Magic",-105,215
2008,2009-01-27,"Magic","Pacers",-105,215
2008,2009-01-27,"Kings","Cavaliers",-109,204.5
2008,2009-01-27,"Cavaliers","Kings",-101,204.5
2008,2009-01-27,"Nuggets","Grizzlies",-106,204.5
2008,2009-01-27,"Grizzlies","Nuggets",-104,204.5
2008,2009-01-27,"Spurs","Jazz",-106,192.5
2008,2009-01-27,"Jazz","Spurs",-104,192.5
2008,2009-01-27,"Hornets","Lakers",-119,195.5
2008,2009-01-27,"Lakers","Hornets",109,195.5
2008,2009-01-28,"Bucks","Pacers",-111,213.5
2008,2009-01-28,"Pacers","Bucks",101,213.5
2008,2009-01-28,"Kings","Celtics",-107,208
2008,2009-01-28,"Celtics","Kings",-103,208
2008,2009-01-28,"Wizards","Heat",-104,190.5
2008,2009-01-28,"Heat","Wizards",-106,190.5
2008,2009-01-28,"Raptors","Nets",-104,196
2008,2009-01-28,"Nets","Raptors",-106,196
2008,2009-01-28,"Nuggets","Pelicans",-102,199.5
2008,2009-01-28,"Pelicans","Nuggets",-108,199.5
2008,2009-01-28,"Pistons","Timberwolves",-104,188
2008,2009-01-28,"Timberwolves","Pistons",-106,188
2008,2009-01-28,"Seventysixers","Rockets",-101,195
2008,2009-01-28,"Rockets","Seventysixers",-109,195
2008,2009-01-28,"Warriors","Mavericks",-108,228.5
2008,2009-01-28,"Mavericks","Warriors",-102,228.5
2008,2009-01-28,"Hornets","Trailblazers",100,179.5
2008,2009-01-28,"Trailblazers","Hornets",-110,179.5
2008,2009-01-28,"Bulls","Clippers",105,196
2008,2009-01-28,"Clippers","Bulls",-115,196
2008,2009-01-29,"Cavaliers","Magic",-109,195
2008,2009-01-29,"Magic","Cavaliers",-101,195
2008,2009-01-29,"Spurs","Suns",102,198
2008,2009-01-29,"Suns","Spurs",-112,198
2008,2009-01-30,"Wizards","Seventysixers",-108,194
2008,2009-01-30,"Seventysixers","Wizards",-102,194
2008,2009-01-30,"Bucks","Raptors",-101,198.5
2008,2009-01-30,"Raptors","Bucks",-109,198.5
2008,2009-01-30,"Celtics","Pistons",-101,180.5
2008,2009-01-30,"Pistons","Celtics",-109,180.5
2008,2009-01-30,"Heat","Pacers",-110,207.5
2008,2009-01-30,"Pacers","Heat",100,207.5
2008,2009-01-30,"Nets","Hawks",-107,198
2008,2009-01-30,"Hawks","Nets",-103,198
2008,2009-01-30,"Clippers","Cavaliers",-102,189
2008,2009-01-30,"Cavaliers","Clippers",-108,189
2008,2009-01-30,"Lakers","Timberwolves",-106,209
2008,2009-01-30,"Timberwolves","Lakers",-104,209
2008,2009-01-30,"Thunder","Jazz",-106,213
2008,2009-01-30,"Jazz","Thunder",-104,213
2008,2009-01-30,"Hornets","Nuggets",-103,193
2008,2009-01-30,"Nuggets","Hornets",-107,193
2008,2009-01-30,"Warriors","Pelicans",-114,214.5
2008,2009-01-30,"Pelicans","Warriors",104,214.5
2008,2009-01-30,"Bulls","Kings",-105,212.5
2008,2009-01-30,"Kings","Bulls",-105,212.5
2008,2009-01-31,"Knicks","Pacers",-102,226
2008,2009-01-31,"Pacers","Knicks",-108,226
2008,2009-01-31,"Nets","Seventysixers",100,201.5
2008,2009-01-31,"Seventysixers","Nets",-110,201.5
2008,2009-01-31,"Mavericks","Heat",100,196.5
2008,2009-01-31,"Heat","Mavericks",-110,196.5
2008,2009-01-31,"Clippers","Wizards",-105,188
2008,2009-01-31,"Wizards","Clippers",-105,188
2008,2009-01-31,"Lakers","Grizzlies",-102,206
2008,2009-01-31,"Grizzlies","Lakers",-108,206
2008,2009-01-31,"Pelicans","Spurs",105,183.5
2008,2009-01-31,"Spurs","Pelicans",-115,183.5
2008,2009-01-31,"Hawks","Bucks",102,192.5
2008,2009-01-31,"Bucks","Hawks",-112,192.5
2008,2009-01-31,"Bulls","Suns",-116,213
2008,2009-01-31,"Suns","Bulls",106,213
2008,2009-01-31,"Jazz","Trailblazers",102,201.5
2008,2009-01-31,"Trailblazers","Jazz",-112,201.5
2008,2009-02-01,"Magic","Raptors",-101,199
2008,2009-02-01,"Raptors","Magic",-109,199
2008,2009-02-01,"Timberwolves","Celtics",100,195.5
2008,2009-02-01,"Celtics","Timberwolves",-110,195.5
2008,2009-02-01,"Cavaliers","Pistons",-110,179.5
2008,2009-02-01,"Pistons","Cavaliers",100,179.5
2008,2009-02-01,"Thunder","Kings",-108,217.5
2008,2009-02-01,"Kings","Thunder",-102,217.5
2008,2009-02-02,"Mavericks","Magic",-107,207.5
2008,2009-02-02,"Magic","Mavericks",-103,207.5
2008,2009-02-02,"Grizzlies","Wizards",100,192
2008,2009-02-02,"Wizards","Grizzlies",-110,192
2008,2009-02-02,"Lakers","Knicks",-108,223.5
2008,2009-02-02,"Knicks","Lakers",-102,223.5
2008,2009-02-02,"Clippers","Heat",100,192
2008,2009-02-02,"Heat","Clippers",-110,192
2008,2009-02-02,"Trailblazers","Pelicans",-105,184
2008,2009-02-02,"Pelicans","Trailblazers",-105,184
2008,2009-02-02,"Kings","Suns",-112,222.5
2008,2009-02-02,"Suns","Kings",102,222.5
2008,2009-02-02,"Hornets","Jazz",-105,190.5
2008,2009-02-02,"Jazz","Hornets",-105,190.5
2008,2009-02-02,"Spurs","Warriors",-112,213
2008,2009-02-02,"Warriors","Spurs",102,213
2008,2009-02-03,"Raptors","Cavaliers",-108,194
2008,2009-02-03,"Cavaliers","Raptors",-102,194
2008,2009-02-03,"Timberwolves","Pacers",-106,219.5
2008,2009-02-03,"Pacers","Timberwolves",-104,219.5
2008,2009-02-03,"Celtics","Seventysixers",100,191
2008,2009-02-03,"Seventysixers","Celtics",-110,191
2008,2009-02-03,"Bucks","Nets",-102,196
2008,2009-02-03,"Nets","Bucks",-108,196
2008,2009-02-03,"Bulls","Rockets",-105,198
2008,2009-02-03,"Rockets","Bulls",-105,198
2008,2009-02-03,"Spurs","Nuggets",-104,197
2008,2009-02-03,"Nuggets","Spurs",-106,197
2008,2009-02-04,"Lakers","Raptors",-107,212.5
2008,2009-02-04,"Raptors","Lakers",-103,212.5
2008,2009-02-04,"Clippers","Magic",101,200
2008,2009-02-04,"Magic","Clippers",-111,200
2008,2009-02-04,"Nets","Wizards",-109,188.5
2008,2009-02-04,"Wizards","Nets",-101,188.5
2008,2009-02-04,"Cavaliers","Knicks",-105,208
2008,2009-02-04,"Knicks","Cavaliers",-105,208
2008,2009-02-04,"Heat","Pistons",-108,179
2008,2009-02-04,"Pistons","Heat",-102,179
2008,2009-02-04,"Rockets","Grizzlies",-103,195
2008,2009-02-04,"Grizzlies","Rockets",-107,195
2008,2009-02-04,"Nuggets","Thunder",-107,210
2008,2009-02-04,"Thunder","Nuggets",-103,210
2008,2009-02-04,"Hawks","Timberwolves",-113,199.5
2008,2009-02-04,"Timberwolves","Hawks",103,199.5
2008,2009-02-04,"Bulls","Pelicans",-102,185.5
2008,2009-02-04,"Pelicans","Bulls",-108,185.5
2008,2009-02-04,"Trailblazers","Mavericks",-112,197
2008,2009-02-04,"Mavericks","Trailblazers",102,197
2008,2009-02-04,"Suns","Warriors",-104,227.5
2008,2009-02-04,"Warriors","Suns",-106,227.5
2008,2009-02-05,"Pacers","Seventysixers",-108,216
2008,2009-02-05,"Seventysixers","Pacers",-102,216
2008,2009-02-05,"Lakers","Celtics",101,206
2008,2009-02-05,"Celtics","Lakers",-111,206
2008,2009-02-05,"Mavericks","Jazz",-103,209
2008,2009-02-05,"Jazz","Mavericks",-107,209
2008,2009-02-06,"Hawks","Hornets",-105,179
2008,2009-02-06,"Hornets","Hawks",-105,179
2008,2009-02-06,"Magic","Pacers",-107,215.5
2008,2009-02-06,"Pacers","Magic",-103,215.5
2008,2009-02-06,"Celtics","Knicks",-103,207.5
2008,2009-02-06,"Knicks","Celtics",-107,207.5
2008,2009-02-06,"Clippers","Grizzlies",-106,204.5
2008,2009-02-06,"Grizzlies","Clippers",-104,204.5
2008,2009-02-06,"Trailblazers","Thunder",105,199
2008,2009-02-06,"Thunder","Trailblazers",-115,199
2008,2009-02-06,"Nuggets","Wizards",-106,206
2008,2009-02-06,"Wizards","Nuggets",-104,206
2008,2009-02-06,"Raptors","Pelicans",-103,183
2008,2009-02-06,"Pelicans","Raptors",-107,183
2008,2009-02-06,"Jazz","Kings",-117,215
2008,2009-02-06,"Kings","Jazz",107,215
2008,2009-02-06,"Warriors","Suns",-105,230
2008,2009-02-06,"Suns","Warriors",-105,230
2008,2009-02-07,"Clippers","Hawks",-108,202.5
2008,2009-02-07,"Hawks","Clippers",-102,202.5
2008,2009-02-07,"Heat","Seventysixers",-109,193
2008,2009-02-07,"Seventysixers","Heat",-101,193
2008,2009-02-07,"Nuggets","Nets",-106,208
2008,2009-02-07,"Nets","Nuggets",-104,208
2008,2009-02-07,"Raptors","Grizzlies",-110,198
2008,2009-02-07,"Grizzlies","Raptors",100,198
2008,2009-02-07,"Pistons","Bucks",-107,184.5
2008,2009-02-07,"Bucks","Pistons",-103,184.5
2008,2009-02-07,"Bulls","Mavericks",-107,208.5
2008,2009-02-07,"Mavericks","Bulls",-103,208.5
2008,2009-02-07,"Timberwolves","Rockets",-107,199.5
2008,2009-02-07,"Rockets","Timberwolves",-103,199.5
2008,2009-02-08,"Spurs","Celtics",-105,186
2008,2009-02-08,"Celtics","Spurs",-105,186
2008,2009-02-08,"Lakers","Cavaliers",-106,205.5
2008,2009-02-08,"Cavaliers","Lakers",-104,205.5
2008,2009-02-08,"Knicks","Trailblazers",102,209.5
2008,2009-02-08,"Trailblazers","Knicks",-112,209.5
2008,2009-02-08,"Nets","Magic",-101,195
2008,2009-02-08,"Magic","Nets",-109,195
2008,2009-02-08,"Hornets","Heat",-116,182.5
2008,2009-02-08,"Heat","Hornets",106,182.5
2008,2009-02-08,"Pacers","Wizards",-108,214.5
2008,2009-02-08,"Wizards","Pacers",-102,214.5
2008,2009-02-08,"Timberwolves","Pelicans",-110,190.5
2008,2009-02-08,"Pelicans","Timberwolves",100,190.5
2008,2009-02-08,"Kings","Thunder",-115,214.5
2008,2009-02-08,"Thunder","Kings",105,214.5
2008,2009-02-08,"Suns","Pistons",-109,198.5
2008,2009-02-08,"Pistons","Suns",-101,198.5
2008,2009-02-08,"Jazz","Warriors",-110,224
2008,2009-02-08,"Warriors","Jazz",100,224
2008,2009-02-09,"Suns","Seventysixers",100,210
2008,2009-02-09,"Seventysixers","Suns",-110,210
2008,2009-02-09,"Clippers","Hornets",101,197.5
2008,2009-02-09,"Hornets","Clippers",-111,197.5
2008,2009-02-09,"Pelicans","Grizzlies",-111,186
2008,2009-02-09,"Grizzlies","Pelicans",101,186
2008,2009-02-09,"Rockets","Bucks",101,195.5
2008,2009-02-09,"Bucks","Rockets",-111,195.5
2008,2009-02-10,"Wizards","Hawks",-102,200
2008,2009-02-10,"Hawks","Wizards",-108,200
2008,2009-02-10,"Cavaliers","Pacers",-106,208
2008,2009-02-10,"Pacers","Cavaliers",-104,208
2008,2009-02-10,"Nuggets","Heat",-110,205
2008,2009-02-10,"Heat","Nuggets",100,205
2008,2009-02-10,"Spurs","Nets",-107,187.5
2008,2009-02-10,"Nets","Spurs",-103,187.5
2008,2009-02-10,"Raptors","Timberwolves",-104,194
2008,2009-02-10,"Timberwolves","Raptors",-106,194
2008,2009-02-10,"Kings","Mavericks",-112,212.5
2008,2009-02-10,"Mavericks","Kings",102,212.5
2008,2009-02-10,"Pistons","Bulls",-105,189.5
2008,2009-02-10,"Bulls","Pistons",-105,189.5
2008,2009-02-10,"Thunder","Lakers",-105,219
2008,2009-02-10,"Lakers","Thunder",-105,219
2008,2009-02-10,"Knicks","Warriors",-110,232
2008,2009-02-10,"Warriors","Knicks",100,232
2008,2009-02-11,"Grizzlies","Seventysixers",-112,189
2008,2009-02-11,"Seventysixers","Grizzlies",102,189
2008,2009-02-11,"Nuggets","Magic",-110,209.5
2008,2009-02-11,"Magic","Nuggets",100,209.5
2008,2009-02-11,"Wizards","Hornets",-108,188
2008,2009-02-11,"Hornets","Wizards",-102,188
2008,2009-02-11,"Suns","Cavaliers",-102,200.5
2008,2009-02-11,"Cavaliers","Suns",-108,200.5
2008,2009-02-11,"Spurs","Raptors",-108,189.5
2008,2009-02-11,"Raptors","Spurs",-102,189.5
2008,2009-02-11,"Hawks","Pistons",-110,189
2008,2009-02-11,"Pistons","Hawks",100,189
2008,2009-02-11,"Pacers","Bucks",-110,218
2008,2009-02-11,"Bucks","Pacers",100,218
2008,2009-02-11,"Celtics","Pelicans",100,186.5
2008,2009-02-11,"Pelicans","Celtics",-110,186.5
2008,2009-02-11,"Kings","Rockets",-116,211
2008,2009-02-11,"Rockets","Kings",106,211
2008,2009-02-11,"Lakers","Jazz",-110,216.5
2008,2009-02-11,"Jazz","Lakers",100,216.5
2008,2009-02-11,"Thunder","Trailblazers",-111,200.5
2008,2009-02-11,"Trailblazers","Thunder",101,200.5
2008,2009-02-11,"Knicks","Clippers",-105,220
2008,2009-02-11,"Clippers","Knicks",-105,220
2008,2009-02-12,"Heat","Bulls",-110,196
2008,2009-02-12,"Bulls","Heat",100,196
2008,2009-02-12,"Celtics","Mavericks",-101,194.5
2008,2009-02-12,"Mavericks","Celtics",-109,194.5
2008,2009-02-12,"Trailblazers","Warriors",-110,216
2008,2009-02-12,"Warriors","Trailblazers",100,216
2008,2009-02-17,"Seventysixers","Pacers",-111,211.5
2008,2009-02-17,"Pacers","Seventysixers",101,211.5
2008,2009-02-17,"Hornets","Magic",-106,186
2008,2009-02-17,"Magic","Hornets",-104,186
2008,2009-02-17,"Timberwolves","Wizards",-105,204.5
2008,2009-02-17,"Wizards","Timberwolves",-105,204.5
2008,2009-02-17,"Bucks","Pistons",-103,197
2008,2009-02-17,"Pistons","Bucks",-107,197
2008,2009-02-17,"Spurs","Knicks",-107,207
2008,2009-02-17,"Knicks","Spurs",-103,207
2008,2009-02-17,"Pelicans","Thunder",-110,194.5
2008,2009-02-17,"Thunder","Pelicans",100,194.5
2008,2009-02-17,"Nets","Rockets",-105,191.5
2008,2009-02-17,"Rockets","Nets",-105,191.5
2008,2009-02-17,"Clippers","Suns",-104,225
2008,2009-02-17,"Suns","Clippers",-106,225
2008,2009-02-17,"Grizzlies","Jazz",-110,204
2008,2009-02-17,"Jazz","Grizzlies",100,204
2008,2009-02-17,"Hawks","Lakers",-110,213
2008,2009-02-17,"Lakers","Hawks",100,213
2008,2009-02-18,"Cavaliers","Raptors",-105,191
2008,2009-02-18,"Raptors","Cavaliers",-105,191
2008,2009-02-18,"Pacers","Hornets",-121,202
2008,2009-02-18,"Hornets","Pacers",111,202
2008,2009-02-18,"Timberwolves","Heat",-105,195.5
2008,2009-02-18,"Heat","Timberwolves",-105,195.5
2008,2009-02-18,"Bulls","Bucks",-102,205
2008,2009-02-18,"Bucks","Bulls",-108,205
2008,2009-02-18,"Magic","Pelicans",100,189
2008,2009-02-18,"Pelicans","Magic",-110,189
2008,2009-02-18,"Nuggets","Seventysixers",101,200.5
2008,2009-02-18,"Seventysixers","Nuggets",-111,200.5
2008,2009-02-18,"Nets","Mavericks",-105,201
2008,2009-02-18,"Mavericks","Nets",-105,201
2008,2009-02-18,"Grizzlies","Trailblazers",-105,193.5
2008,2009-02-18,"Trailblazers","Grizzlies",-105,193.5
2008,2009-02-18,"Hawks","Kings",-110,206
2008,2009-02-18,"Kings","Hawks",100,206
2008,2009-02-18,"Lakers","Warriors",-107,228.5
2008,2009-02-18,"Warriors","Lakers",-103,228.5
2008,2009-02-18,"Suns","Clippers",-102,227.5
2008,2009-02-18,"Clippers","Suns",-108,227.5
2008,2009-02-19,"Spurs","Pistons",-106,180
2008,2009-02-19,"Pistons","Spurs",-104,180
2008,2009-02-19,"Celtics","Jazz",101,200.5
2008,2009-02-19,"Jazz","Celtics",-111,200.5
2008,2009-02-20,"Magic","Hornets",-110,187
2008,2009-02-20,"Hornets","Magic",100,187
2008,2009-02-20,"Raptors","Knicks",-111,213
2008,2009-02-20,"Knicks","Raptors",101,213
2008,2009-02-20,"Pacers","Timberwolves",-113,213.5
2008,2009-02-20,"Timberwolves","Pacers",103,213.5
2008,2009-02-20,"Kings","Grizzlies",-106,207.5
2008,2009-02-20,"Grizzlies","Kings",-104,207.5
2008,2009-02-20,"Wizards","Nets",-110,201
2008,2009-02-20,"Nets","Wizards",100,201
2008,2009-02-20,"Cavaliers","Bucks",-104,196.5
2008,2009-02-20,"Bucks","Cavaliers",-106,196.5
2008,2009-02-20,"Mavericks","Rockets",100,196.5
2008,2009-02-20,"Rockets","Mavericks",-110,196.5
2008,2009-02-20,"Nuggets","Bulls",-110,209
2008,2009-02-20,"Bulls","Nuggets",100,209
2008,2009-02-20,"Thunder","Suns",-110,231.5
2008,2009-02-20,"Suns","Thunder",100,231.5
2008,2009-02-20,"Hawks","Trailblazers",-102,191.5
2008,2009-02-20,"Trailblazers","Hawks",-108,191.5
2008,2009-02-20,"Pelicans","Lakers",-115,207
2008,2009-02-20,"Lakers","Pelicans",105,207
2008,2009-02-21,"Seventysixers","Heat",103,188
2008,2009-02-21,"Heat","Seventysixers",-113,188
2008,2009-02-21,"Spurs","Wizards",-101,193
2008,2009-02-21,"Wizards","Spurs",-109,193
2008,2009-02-21,"Kings","Mavericks",-111,213
2008,2009-02-21,"Mavericks","Kings",101,213
2008,2009-02-21,"Pelicans","Jazz",-109,199.5
2008,2009-02-21,"Jazz","Pelicans",-101,199.5
2008,2009-02-21,"Thunder","Warriors",-103,230.5
2008,2009-02-21,"Warriors","Thunder",-107,230.5
2008,2009-02-22,"Bulls","Pacers",-104,216.5
2008,2009-02-22,"Pacers","Bulls",-106,216.5
2008,2009-02-22,"Knicks","Raptors",-108,215.5
2008,2009-02-22,"Raptors","Knicks",-102,215.5
2008,2009-02-22,"Celtics","Suns",-110,222
2008,2009-02-22,"Suns","Celtics",100,222
2008,2009-02-22,"Hornets","Rockets",-113,183
2008,2009-02-22,"Rockets","Hornets",103,183
2008,2009-02-22,"Nuggets","Bucks",-104,208.5
2008,2009-02-22,"Bucks","Nuggets",-106,208.5
2008,2009-02-22,"Heat","Magic",-109,191
2008,2009-02-22,"Magic","Heat",-101,191
2008,2009-02-22,"Clippers","Trailblazers",-121,203
2008,2009-02-22,"Trailblazers","Clippers",111,203
2008,2009-02-22,"Lakers","Timberwolves",-110,219
2008,2009-02-22,"Timberwolves","Lakers",100,219
2008,2009-02-22,"Pistons","Cavaliers",-113,180.5
2008,2009-02-22,"Cavaliers","Pistons",103,180.5
2008,2009-02-23,"Pacers","Knicks",101,225
2008,2009-02-23,"Knicks","Pacers",-111,225
2008,2009-02-23,"Seventysixers","Nets",-113,191.5
2008,2009-02-23,"Nets","Seventysixers",103,191.5
2008,2009-02-23,"Hawks","Jazz",-108,205.5
2008,2009-02-23,"Jazz","Hawks",-102,205.5
2008,2009-02-23,"Celtics","Nuggets",-101,198
2008,2009-02-23,"Nuggets","Celtics",-109,198
2008,2009-02-23,"Pelicans","Kings",-109,204
2008,2009-02-23,"Kings","Pelicans",-101,204
2008,2009-02-23,"Warriors","Clippers",-109,229
2008,2009-02-23,"Clippers","Warriors",-101,229
2008,2009-02-24,"Grizzlies","Cavaliers",-115,193
2008,2009-02-24,"Cavaliers","Grizzlies",105,193
2008,2009-02-24,"Timberwolves","Raptors",-102,207
2008,2009-02-24,"Raptors","Timberwolves",-108,207
2008,2009-02-24,"Pistons","Heat",-105,183
2008,2009-02-24,"Heat","Pistons",-105,183
2008,2009-02-24,"Lakers","Thunder",-105,221.5
2008,2009-02-24,"Thunder","Lakers",-105,221.5
2008,2009-02-24,"Magic","Bulls",-105,202.5
2008,2009-02-24,"Bulls","Magic",-105,202.5
2008,2009-02-24,"Trailblazers","Rockets",-104,190
2008,2009-02-24,"Rockets","Trailblazers",-106,190
2008,2009-02-24,"Mavericks","Spurs",-112,188
2008,2009-02-24,"Spurs","Mavericks",102,188
2008,2009-02-24,"Hornets","Suns",-116,222.5
2008,2009-02-24,"Suns","Hornets",106,222.5
2008,2009-02-25,"Grizzlies","Pacers",-105,208
2008,2009-02-25,"Pacers","Grizzlies",-105,208
2008,2009-02-25,"Seventysixers","Wizards",-113,195
2008,2009-02-25,"Wizards","Seventysixers",103,195
2008,2009-02-25,"Bulls","Nets",-110,204
2008,2009-02-25,"Nets","Bulls",100,204
2008,2009-02-25,"Magic","Knicks",-112,218.5
2008,2009-02-25,"Knicks","Magic",102,218.5
2008,2009-02-25,"Pistons","Pelicans",-105,180
2008,2009-02-25,"Pelicans","Pistons",-105,180
2008,2009-02-25,"Jazz","Timberwolves",-111,212
2008,2009-02-25,"Timberwolves","Jazz",101,212
2008,2009-02-25,"Trailblazers","Spurs",-103,178.5
